Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
23	:	1667845148.675	  1876.700	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr8 --test_covariate p_tau_abeta42_bin
20	:	1667844927.598	  2118.871	0	422	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr7 --test_covariate p_tau_abeta42_bin
22	:	1667845056.948	  2022.957	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr8 --test_covariate a_beta_42_40_bin
19	:	1667844751.691	  2343.992	0	422	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr7 --test_covariate a_beta_42_40_bin
24	:	1667845185.813	  1979.750	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr8 --test_covariate p_tau_bin
26	:	1667847025.386	  1250.689	0	392	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr9 --test_covariate p_tau_abeta42_bin
25	:	1667846997.447	  1383.660	0	392	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr9 --test_covariate a_beta_42_40_bin
27	:	1667847046.474	  1437.564	0	392	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr9 --test_covariate p_tau_bin
29	:	1667847095.689	  1499.316	0	412	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr10 --test_covariate p_tau_abeta42_bin
28	:	1667847079.913	  1550.673	0	412	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr10 --test_covariate a_beta_42_40_bin
30	:	1667847165.570	  1601.305	0	412	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr10 --test_covariate p_tau_bin
31	:	1667848276.084	  1476.858	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr11 --test_covariate a_beta_42_40_bin
33	:	1667848484.051	  1388.097	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr11 --test_covariate p_tau_bin
32	:	1667848381.115	  1611.197	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr11 --test_covariate p_tau_abeta42_bin
35	:	1667848630.594	  1493.391	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr12 --test_covariate p_tau_abeta42_bin
34	:	1667848595.012	  1615.164	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr12 --test_covariate a_beta_42_40_bin
36	:	1667848766.883	  1703.076	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr12 --test_covariate p_tau_bin
37	:	1667849752.952	   884.085	0	354	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr13 --test_covariate a_beta_42_40_bin
38	:	1667849872.162	   952.410	0	354	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr13 --test_covariate p_tau_abeta42_bin
39	:	1667849992.319	   996.125	0	354	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr13 --test_covariate p_tau_bin
40	:	1667850124.002	  1055.291	0	363	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr14 --test_covariate a_beta_42_40_bin
41	:	1667850210.190	  1039.066	0	363	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr14 --test_covariate p_tau_abeta42_bin
42	:	1667850469.967	  1011.115	0	363	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr14 --test_covariate p_tau_bin
43	:	1667850637.046	   907.092	0	363	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr15 --test_covariate a_beta_42_40_bin
44	:	1667850824.583	   995.493	0	363	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr15 --test_covariate p_tau_abeta42_bin
45	:	1667850988.452	   960.502	0	363	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr15 --test_covariate p_tau_bin
46	:	1667851179.304	  1304.761	0	382	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr16 --test_covariate a_beta_42_40_bin
47	:	1667851249.269	  1291.776	0	382	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr16 --test_covariate p_tau_abeta42_bin
48	:	1667851481.095	  1282.171	0	382	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr16 --test_covariate p_tau_bin
49	:	1667851544.150	  1401.957	0	392	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr17 --test_covariate a_beta_42_40_bin
50	:	1667851820.085	  1457.930	0	392	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr17 --test_covariate p_tau_abeta42_bin
52	:	1667852484.073	   833.039	0	345	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr18 --test_covariate a_beta_42_40_bin
51	:	1667851948.963	  1377.201	0	392	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr17 --test_covariate p_tau_bin
53	:	1667852541.053	   810.248	0	345	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr18 --test_covariate p_tau_abeta42_bin
54	:	1667852763.274	   714.133	0	345	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr18 --test_covariate p_tau_bin
55	:	1667852946.117	  1146.112	0	382	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr19 --test_covariate a_beta_42_40_bin
59	:	1667853351.307	   758.356	0	354	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr20 --test_covariate p_tau_abeta42_bin
58	:	1667853326.173	   898.219	0	354	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr20 --test_covariate a_beta_42_40_bin
57	:	1667853317.123	  1168.553	0	382	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr19 --test_covariate p_tau_bin
60	:	1667853477.413	  1029.231	0	354	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr20 --test_covariate p_tau_bin
56	:	1667853278.029	  1280.901	0	382	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr19 --test_covariate p_tau_abeta42_bin
62	:	1667854109.671	   450.901	0	312	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr21 --test_covariate p_tau_abeta42_bin
61	:	1667854092.238	   476.748	0	312	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr21 --test_covariate a_beta_42_40_bin
63	:	1667854224.402	   440.554	0	312	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr21 --test_covariate p_tau_bin
64	:	1667854485.686	   787.553	0	336	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr22 --test_covariate a_beta_42_40_bin
65	:	1667854506.653	   769.172	0	336	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr22 --test_covariate p_tau_abeta42_bin
66	:	1667854558.937	   725.329	0	336	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlLOAD/ --chr chr22 --test_covariate p_tau_bin
68	:	1667854568.991	  2797.213	0	501	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr1 --test_covariate p_tau_abeta42_bin
67	:	1667854560.578	  2902.487	0	501	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr1 --test_covariate a_beta_42_40_bin
69	:	1667854664.963	  2900.747	0	501	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr1 --test_covariate p_tau_bin
72	:	1667855284.275	  3449.651	0	491	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr2 --test_covariate p_tau_bin
70	:	1667855273.248	  3486.735	0	491	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr2 --test_covariate a_beta_42_40_bin
71	:	1667855276.383	  3610.975	0	491	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr2 --test_covariate p_tau_abeta42_bin
74	:	1667857463.075	  2203.039	0	435	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr3 --test_covariate p_tau_abeta42_bin
73	:	1667857366.217	  2435.420	0	435	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr3 --test_covariate a_beta_42_40_bin
75	:	1667857565.721	  2315.763	0	435	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr3 --test_covariate p_tau_bin
77	:	1667858759.991	  1931.548	0	422	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr4 --test_covariate p_tau_abeta42_bin
78	:	1667858887.367	  1869.336	0	422	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr4 --test_covariate p_tau_bin
76	:	1667858733.934	  2073.388	0	422	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr4 --test_covariate a_beta_42_40_bin
79	:	1667859666.129	  1892.526	0	422	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr5 --test_covariate a_beta_42_40_bin
80	:	1667859801.645	  1959.487	0	422	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr5 --test_covariate p_tau_abeta42_bin
81	:	1667859881.494	  1997.180	0	422	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr5 --test_covariate p_tau_bin
82	:	1667860691.549	  1739.022	0	422	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr6 --test_covariate a_beta_42_40_bin
83	:	1667860756.712	  1949.660	0	422	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr6 --test_covariate p_tau_abeta42_bin
84	:	1667860807.330	  1985.835	0	422	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr6 --test_covariate p_tau_bin
85	:	1667861558.667	  1998.187	0	422	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr7 --test_covariate a_beta_42_40_bin
87	:	1667861878.682	  2061.562	0	422	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr7 --test_covariate p_tau_bin
86	:	1667861761.142	  2182.417	0	422	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr7 --test_covariate p_tau_abeta42_bin
88	:	1667862430.580	  1616.613	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr8 --test_covariate a_beta_42_40_bin
89	:	1667862706.378	  1665.101	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr8 --test_covariate p_tau_abeta42_bin
90	:	1667862793.174	  1692.325	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr8 --test_covariate p_tau_bin
91	:	1667863556.869	  1506.360	0	382	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr9 --test_covariate a_beta_42_40_bin
93	:	1667863943.565	  1394.829	0	382	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr9 --test_covariate p_tau_bin
92	:	1667863940.250	  1416.134	0	382	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr9 --test_covariate p_tau_abeta42_bin
94	:	1667864047.203	  1837.938	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr10 --test_covariate a_beta_42_40_bin
96	:	1667864485.510	  1658.479	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr10 --test_covariate p_tau_bin
95	:	1667864371.489	  1806.549	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr10 --test_covariate p_tau_abeta42_bin
97	:	1667865063.237	  1737.510	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr11 --test_covariate a_beta_42_40_bin
98	:	1667865338.404	  1721.158	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr11 --test_covariate p_tau_abeta42_bin
99	:	1667865356.391	  1710.293	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr11 --test_covariate p_tau_bin
100	:	1667865885.147	  1800.789	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr12 --test_covariate a_beta_42_40_bin
101	:	1667866144.001	  1722.733	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr12 --test_covariate p_tau_abeta42_bin
103	:	1667866800.757	  1082.931	0	354	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr13 --test_covariate a_beta_42_40_bin
102	:	1667866178.047	  1716.927	0	402	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr12 --test_covariate p_tau_bin
105	:	1667867066.693	   985.018	0	354	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr13 --test_covariate p_tau_bin
104	:	1667867059.568	  1025.360	0	354	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr13 --test_covariate p_tau_abeta42_bin
106	:	1667867685.947	   945.855	0	363	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr14 --test_covariate a_beta_42_40_bin
107	:	1667867866.742	  1045.477	0	363	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr14 --test_covariate p_tau_abeta42_bin
109	:	1667867894.979	  1019.415	0	354	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr15 --test_covariate a_beta_42_40_bin
108	:	1667867883.698	  1061.160	0	363	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr14 --test_covariate p_tau_bin
110	:	1667868051.718	  1031.648	0	354	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr15 --test_covariate p_tau_abeta42_bin
111	:	1667868084.933	  1063.450	0	354	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr15 --test_covariate p_tau_bin
112	:	1667868631.810	  1239.840	0	382	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr16 --test_covariate a_beta_42_40_bin
114	:	1667868914.400	  1367.881	0	382	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr16 --test_covariate p_tau_bin
115	:	1667868944.864	  1365.427	0	392	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr17 --test_covariate a_beta_42_40_bin
113	:	1667868912.226	  1410.369	0	382	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr16 --test_covariate p_tau_abeta42_bin
116	:	1667869083.372	  1377.242	0	392	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr17 --test_covariate p_tau_abeta42_bin
117	:	1667869148.391	  1531.983	0	392	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr17 --test_covariate p_tau_bin
118	:	1667869871.666	   843.938	0	345	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr18 --test_covariate a_beta_42_40_bin
120	:	1667870310.302	   836.539	0	345	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr18 --test_covariate p_tau_bin
119	:	1667870282.289	   866.191	0	345	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr18 --test_covariate p_tau_abeta42_bin
121	:	1667870322.603	  1324.700	0	382	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr19 --test_covariate a_beta_42_40_bin
124	:	1667870715.612	   957.666	0	354	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr20 --test_covariate a_beta_42_40_bin
122	:	1667870460.621	  1400.723	0	382	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr19 --test_covariate p_tau_abeta42_bin
123	:	1667870680.384	  1329.523	0	382	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr19 --test_covariate p_tau_bin
127	:	1667871647.312	   485.254	0	315	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr21 --test_covariate a_beta_42_40_bin
128	:	1667871673.288	   478.569	0	315	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr21 --test_covariate p_tau_abeta42_bin
126	:	1667871148.489	  1012.928	0	354	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr20 --test_covariate p_tau_bin
125	:	1667871146.849	  1041.269	0	354	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr20 --test_covariate p_tau_abeta42_bin
129	:	1667871861.352	   413.328	0	315	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr21 --test_covariate p_tau_bin
130	:	1667872009.916	   611.765	0	336	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr22 --test_covariate a_beta_42_40_bin
132	:	1667872151.866	   531.858	0	336	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr22 --test_covariate p_tau_bin
131	:	1667872132.572	   565.763	0	336	0	0	Rscript 1-fitModels.R --idir ../../dataDerived/analysis-controlMCILOAD/ --chr chr22 --test_covariate p_tau_abeta42_bin
